source_file,target_file,source_category,target_category,similarity,plagiarism
g0pA_taskd.txt,g4pE_taskb.txt,heavy,light,0.6703267,False
g0pA_taskd.txt,g4pE_taskc.txt,heavy,cut,0.6767966,False
g0pA_taskd.txt,g4pE_taskd.txt,heavy,non,0.80599815,True
g0pA_taskd.txt,g4pE_taske.txt,heavy,non,0.69826365,False
g0pA_taskd.txt,orig_taska.txt,heavy,orig,0.74691623,True
g0pA_taskd.txt,orig_taskb.txt,heavy,orig,0.69186634,False
g0pA_taskd.txt,orig_taskc.txt,heavy,orig,0.78018725,True
g0pA_taskd.txt,orig_taskd.txt,heavy,orig,0.8906258,True
g0pA_taskd.txt,orig_taske.txt,heavy,orig,0.7414936,True
g0pA_taske.txt,g0pB_taska.txt,non,non,0.68041277,False
g0pA_taske.txt,g0pB_taskb.txt,non,non,0.60930383,False
g0pA_taske.txt,g0pB_taskc.txt,non,cut,0.7762706,True
g0pA_taske.txt,g0pB_taskd.txt,non,light,0.6719384,False
g0pA_taske.txt,g0pB_taske.txt,non,heavy,0.91752625,True
g0pA_taske.txt,g0pC_taska.txt,non,heavy,0.73494947,True
g0pA_taske.txt,g0pC_taskb.txt,non,non,0.64983094,False
g0pA_taske.txt,g0pC_taskc.txt,non,non,0.762787,True
g0pA_taske.txt,g0pC_taskd.txt,non,cut,0.641392,False
g0pA_taske.txt,g0pC_taske.txt,non,light,0.85829186,True
g0pA_taske.txt,g0pD_taska.txt,non,cut,0.73402154,True
g0pA_taske.txt,g0pD_taskb.txt,non,light,0.6553496,False
g0pA_taske.txt,g0pD_taskc.txt,non,heavy,0.78232276,True
g0pA_taske.txt,g0pD_taskd.txt,non,non,0.62275076,False
g0pA_taske.txt,g0pD_taske.txt,non,non,0.87736785,True
g0pA_taske.txt,g0pE_taska.txt,non,light,0.7530465,True
g0pA_taske.txt,g0pE_taskb.txt,non,heavy,0.69275254,False
g0pA_taske.txt,g0pE_taskc.txt,non,non,0.69433594,False
g0pA_taske.txt,g0pE_taskd.txt,non,non,0.66340125,False
g0pA_taske.txt,g0pE_taske.txt,non,cut,0.83289504,True
g0pA_taske.txt,g1pA_taska.txt,non,non,0.6788864,False
g0pA_taske.txt,g1pA_taskb.txt,non,heavy,0.6916072,False
g0pA_taske.txt,g1pA_taskc.txt,non,light,0.7904128,True
g0pA_taske.txt,g1pA_taskd.txt,non,cut,0.6934642,False
g0pA_taske.txt,g1pA_taske.txt,non,non,0.86923087,True
g0pA_taske.txt,g1pB_taska.txt,non,non,0.6684098,False
g0pA_taske.txt,g1pB_taskb.txt,non,non,0.61570585,False
g0pA_taske.txt,g1pB_taskc.txt,non,heavy,0.750363,True
g0pA_taske.txt,g1pB_taskd.txt,non,light,0.6472594,False
g0pA_taske.txt,g1pB_taske.txt,non,cut,0.867846,True
g0pA_taske.txt,g1pD_taska.txt,non,light,0.7852199,True
g0pA_taske.txt,g1pD_taskb.txt,non,cut,0.73090935,True
g0pA_taske.txt,g1pD_taskc.txt,non,non,0.7572012,True
g0pA_taske.txt,g1pD_taskd.txt,non,non,0.59044933,False
g0pA_taske.txt,g1pD_taske.txt,non,heavy,0.891901,True
g0pA_taske.txt,g2pA_taska.txt,non,non,0.72829145,True
g0pA_taske.txt,g2pA_taskb.txt,non,heavy,0.6427804,False
g0pA_taske.txt,g2pA_taskc.txt,non,light,0.76898587,True
g0pA_taske.txt,g2pA_taskd.txt,non,cut,0.5795355,False
g0pA_taske.txt,g2pA_taske.txt,non,non,0.9684094,True
g0pA_taske.txt,g2pB_taska.txt,non,non,0.7329252,True
g0pA_taske.txt,g2pB_taskb.txt,non,non,0.69389117,False
g0pA_taske.txt,g2pB_taskc.txt,non,heavy,0.80397344,True
g0pA_taske.txt,g2pB_taskd.txt,non,light,0.64336693,False
g0pA_taske.txt,g2pB_taske.txt,non,cut,0.91343683,True
g0pA_taske.txt,g2pC_taska.txt,non,cut,0.7414765,True
g0pA_taske.txt,g2pC_taskb.txt,non,non,0.66899407,False
g0pA_taske.txt,g2pC_taskc.txt,non,non,0.73549247,True
g0pA_taske.txt,g2pC_taskd.txt,non,heavy,0.565724,False
g0pA_taske.txt,g2pC_taske.txt,non,light,0.9335553,True
g0pA_taske.txt,g2pE_taska.txt,non,heavy,0.7650936,True
g0pA_taske.txt,g2pE_taskb.txt,non,light,0.6481296,False
g0pA_taske.txt,g2pE_taskc.txt,non,cut,0.65685153,False
g0pA_taske.txt,g2pE_taskd.txt,non,non,0.7044038,True
g0pA_taske.txt,g2pE_taske.txt,non,non,0.94498765,True
g0pA_taske.txt,g3pA_taska.txt,non,non,0.73345196,True
g0pA_taske.txt,g3pA_taskb.txt,non,heavy,0.6694384,False
g0pA_taske.txt,g3pA_taskc.txt,non,light,0.78949845,True
g0pA_taske.txt,g3pA_taskd.txt,non,cut,0.6392757,False
g0pA_taske.txt,g3pA_taske.txt,non,non,0.8649658,True
g0pA_taske.txt,g3pB_taska.txt,non,non,0.7350332,True
g0pA_taske.txt,g3pB_taskb.txt,non,non,0.72448635,True
g0pA_taske.txt,g3pB_taskc.txt,non,heavy,0.80507374,True
g0pA_taske.txt,g3pB_taskd.txt,non,light,0.70433974,True
g0pA_taske.txt,g3pB_taske.txt,non,cut,0.8907858,True
g0pA_taske.txt,g3pC_taska.txt,non,cut,0.635214,False
g0pA_taske.txt,g3pC_taskb.txt,non,non,0.7413433,True
g0pA_taske.txt,g3pC_taskc.txt,non,non,0.7260294,True
g0pA_taske.txt,g3pC_taskd.txt,non,heavy,0.56544536,False
g0pA_taske.txt,g3pC_taske.txt,non,light,0.831583,True
g0pA_taske.txt,g4pB_taska.txt,non,non,0.6712572,False
g0pA_taske.txt,g4pB_taskb.txt,non,non,0.6618512,False
g0pA_taske.txt,g4pB_taskc.txt,non,heavy,0.8046559,True
g0pA_taske.txt,g4pB_taskd.txt,non,light,0.6011143,False
g0pA_taske.txt,g4pB_taske.txt,non,cut,0.91438437,True
g0pA_taske.txt,g4pC_taska.txt,non,cut,0.7570307,True
g0pA_taske.txt,g4pC_taskb.txt,non,non,0.6951977,False
g0pA_taske.txt,g4pC_taskc.txt,non,non,0.7539513,True
g0pA_taske.txt,g4pC_taskd.txt,non,heavy,0.6370532,False
g0pA_taske.txt,g4pC_taske.txt,non,light,0.89334965,True
g0pA_taske.txt,g4pD_taska.txt,non,light,0.7555419,True
g0pA_taske.txt,g4pD_taskb.txt,non,cut,0.71336424,True
g0pA_taske.txt,g4pD_taskc.txt,non,non,0.7671925,True
g0pA_taske.txt,g4pD_taskd.txt,non,non,0.722308,True
g0pA_taske.txt,g4pD_taske.txt,non,heavy,0.8719114,True
g0pA_taske.txt,g4pE_taska.txt,non,heavy,0.6950122,False
g0pA_taske.txt,g4pE_taskb.txt,non,light,0.6393172,False
g0pA_taske.txt,g4pE_taskc.txt,non,cut,0.751047,True
g0pA_taske.txt,g4pE_taskd.txt,non,non,0.75510025,True
g0pA_taske.txt,g4pE_taske.txt,non,non,0.84831583,True
g0pA_taske.txt,orig_taska.txt,non,orig,0.7559192,True
g0pA_taske.txt,orig_taskb.txt,non,orig,0.645725,False
g0pA_taske.txt,orig_taskc.txt,non,orig,0.78300774,True
g0pA_taske.txt,orig_taskd.txt,non,orig,0.6422841,False
g0pA_taske.txt,orig_taske.txt,non,orig,0.9037539,True
g0pB_taska.txt,g0pB_taskb.txt,non,non,0.6355481,False
g0pB_taska.txt,g0pB_taskc.txt,non,cut,0.75315714,True
g0pB_taska.txt,g0pB_taskd.txt,non,light,0.69883406,False
g0pB_taska.txt,g0pB_taske.txt,non,heavy,0.71871185,True
g0pB_taska.txt,g0pC_taska.txt,non,heavy,0.8007281,True
g0pB_taska.txt,g0pC_taskb.txt,non,non,0.6230403,False
g0pB_taska.txt,g0pC_taskc.txt,non,non,0.72243226,True
g0pB_taska.txt,g0pC_taskd.txt,non,cut,0.6503727,False
g0pB_taska.txt,g0pC_taske.txt,non,light,0.6843865,False
g0pB_taska.txt,g0pD_taska.txt,non,cut,0.79691464,True
g0pB_taska.txt,g0pD_taskb.txt,non,light,0.6309272,False
g0pB_taska.txt,g0pD_taskc.txt,non,heavy,0.7713369,True
g0pB_taska.txt,g0pD_taskd.txt,non,non,0.5636114,False
g0pB_taska.txt,g0pD_taske.txt,non,non,0.6489068,False
g0pB_taska.txt,g0pE_taska.txt,non,light,0.807536,True
g0pB_taska.txt,g0pE_taskb.txt,non,heavy,0.64953375,False
g0pB_taska.txt,g0pE_taskc.txt,non,non,0.6279307,False
g0pB_taska.txt,g0pE_taskd.txt,non,non,0.62695825,False
g0pB_taska.txt,g0pE_taske.txt,non,cut,0.7020004,True
g0pB_taska.txt,g1pA_taska.txt,non,non,0.821576,True
g0pB_taska.txt,g1pA_taskb.txt,non,heavy,0.6768234,False
g0pB_taska.txt,g1pA_taskc.txt,non,light,0.7465008,True
g0pB_taska.txt,g1pA_taskd.txt,non,cut,0.708845,True
g0pB_taska.txt,g1pA_taske.txt,non,non,0.71896636,True
g0pB_taska.txt,g1pB_taska.txt,non,non,0.75092816,True
g0pB_taska.txt,g1pB_taskb.txt,non,non,0.643207,False
g0pB_taska.txt,g1pB_taskc.txt,non,heavy,0.74005324,True
g0pB_taska.txt,g1pB_taskd.txt,non,light,0.6751578,False
g0pB_taska.txt,g1pB_taske.txt,non,cut,0.7405185,True
g0pB_taska.txt,g1pD_taska.txt,non,light,0.80989826,True
g0pB_taska.txt,g1pD_taskb.txt,non,cut,0.722489,True
g0pB_taska.txt,g1pD_taskc.txt,non,non,0.6786535,False
g0pB_taska.txt,g1pD_taskd.txt,non,non,0.6060501,False
g0pB_taska.txt,g1pD_taske.txt,non,heavy,0.67059803,False
g0pB_taska.txt,g2pA_taska.txt,non,non,0.7869123,True
g0pB_taska.txt,g2pA_taskb.txt,non,heavy,0.6251552,False
g0pB_taska.txt,g2pA_taskc.txt,non,light,0.74946135,True
g0pB_taska.txt,g2pA_taskd.txt,non,cut,0.6543106,False
g0pB_taska.txt,g2pA_taske.txt,non,non,0.6616206,False
g0pB_taska.txt,g2pB_taska.txt,non,non,0.8438221,True
g0pB_taska.txt,g2pB_taskb.txt,non,non,0.6543665,False
g0pB_taska.txt,g2pB_taskc.txt,non,heavy,0.77831936,True
g0pB_taska.txt,g2pB_taskd.txt,non,light,0.66002125,False
g0pB_taska.txt,g2pB_taske.txt,non,cut,0.7126128,True
g0pB_taska.txt,g2pC_taska.txt,non,cut,0.8233534,True
g0pB_taska.txt,g2pC_taskb.txt,non,non,0.63317317,False
g0pB_taska.txt,g2pC_taskc.txt,non,non,0.6930919,False
g0pB_taska.txt,g2pC_taskd.txt,non,heavy,0.6150936,False
g0pB_taska.txt,g2pC_taske.txt,non,light,0.6798956,False
g0pB_taska.txt,g2pE_taska.txt,non,heavy,0.8211428,True
g0pB_taska.txt,g2pE_taskb.txt,non,light,0.6759014,False
g0pB_taska.txt,g2pE_taskc.txt,non,cut,0.6051389,False
g0pB_taska.txt,g2pE_taskd.txt,non,non,0.73049676,True
g0pB_taska.txt,g2pE_taske.txt,non,non,0.6752757,False
g0pB_taska.txt,g3pA_taska.txt,non,non,0.8333426,True
g0pB_taska.txt,g3pA_taskb.txt,non,heavy,0.68081224,False
g0pB_taska.txt,g3pA_taskc.txt,non,light,0.7594619,True
g0pB_taska.txt,g3pA_taskd.txt,non,cut,0.6657353,False
g0pB_taska.txt,g3pA_taske.txt,non,non,0.7196895,True
g0pB_taska.txt,g3pB_taska.txt,non,non,0.8386311,True
g0pB_taska.txt,g3pB_taskb.txt,non,non,0.6565949,False
g0pB_taska.txt,g3pB_taskc.txt,non,heavy,0.7792638,True
g0pB_taska.txt,g3pB_taskd.txt,non,light,0.6588413,False
g0pB_taska.txt,g3pB_taske.txt,non,cut,0.72053975,True
g0pB_taska.txt,g3pC_taska.txt,non,cut,0.74819523,True
g0pB_taska.txt,g3pC_taskb.txt,non,non,0.7023461,True
g0pB_taska.txt,g3pC_taskc.txt,non,non,0.68463933,False
g0pB_taska.txt,g3pC_taskd.txt,non,heavy,0.5882946,False
g0pB_taska.txt,g3pC_taske.txt,non,light,0.6884253,False
g0pB_taska.txt,g4pB_taska.txt,non,non,0.81299394,True
g0pB_taska.txt,g4pB_taskb.txt,non,non,0.67465156,False
g0pB_taska.txt,g4pB_taskc.txt,non,heavy,0.7468866,True
g0pB_taska.txt,g4pB_taskd.txt,non,light,0.6383761,False
g0pB_taska.txt,g4pB_taske.txt,non,cut,0.70743513,True
g0pB_taska.txt,g4pC_taska.txt,non,cut,0.80237013,True
g0pB_taska.txt,g4pC_taskb.txt,non,non,0.61901677,False
g0pB_taska.txt,g4pC_taskc.txt,non,non,0.7332072,True
g0pB_taska.txt,g4pC_taskd.txt,non,heavy,0.6602915,False
g0pB_taska.txt,g4pC_taske.txt,non,light,0.73142856,True
g0pB_taska.txt,g4pD_taska.txt,non,light,0.81307584,True
g0pB_taska.txt,g4pD_taskb.txt,non,cut,0.7142847,True
g0pB_taska.txt,g4pD_taskc.txt,non,non,0.73896456,True
g0pB_taska.txt,g4pD_taskd.txt,non,non,0.6880044,False
g0pB_taska.txt,g4pD_taske.txt,non,heavy,0.72132874,True
g0pB_taska.txt,g4pE_taska.txt,non,heavy,0.82577705,True
g0pB_taska.txt,g4pE_taskb.txt,non,light,0.65821934,False
g0pB_taska.txt,g4pE_taskc.txt,non,cut,0.71305627,True
g0pB_taska.txt,g4pE_taskd.txt,non,non,0.7518041,True
g0pB_taska.txt,g4pE_taske.txt,non,non,0.72640026,True
g0pB_taska.txt,orig_taska.txt,non,orig,0.8094625,True
g0pB_taska.txt,orig_taskb.txt,non,orig,0.6619556,False
g0pB_taska.txt,orig_taskc.txt,non,orig,0.7607917,True
g0pB_taska.txt,orig_taskd.txt,non,orig,0.6678339,False
g0pB_taska.txt,orig_taske.txt,non,orig,0.7362095,True
g0pB_taskb.txt,g0pB_taskc.txt,non,cut,0.765402,True
g0pB_taskb.txt,g0pB_taskd.txt,non,light,0.618775,False
g0pB_taskb.txt,g0pB_taske.txt,non,heavy,0.64293736,False
g0pB_taskb.txt,g0pC_taska.txt,non,heavy,0.63157624,False
g0pB_taskb.txt,g0pC_taskb.txt,non,non,0.9075569,True
g0pB_taskb.txt,g0pC_taskc.txt,non,non,0.7143289,True
g0pB_taskb.txt,g0pC_taskd.txt,non,cut,0.58470106,False
g0pB_taskb.txt,g0pC_taske.txt,non,light,0.6730634,False
g0pB_taskb.txt,g0pD_taska.txt,non,cut,0.6572719,False
g0pB_taskb.txt,g0pD_taskb.txt,non,light,0.76394576,True
g0pB_taskb.txt,g0pD_taskc.txt,non,heavy,0.7526402,True
g0pB_taskb.txt,g0pD_taskd.txt,non,non,0.5783992,False
g0pB_taskb.txt,g0pD_taske.txt,non,non,0.60446554,False
g0pB_taskb.txt,g0pE_taska.txt,non,light,0.6880878,False
g0pB_taskb.txt,g0pE_taskb.txt,non,heavy,0.8470307,True
g0pB_taskb.txt,g0pE_taskc.txt,non,non,0.58762956,False
g0pB_taskb.txt,g0pE_taskd.txt,non,non,0.5976968,False
g0pB_taskb.txt,g0pE_taske.txt,non,cut,0.6711151,False
g0pB_taskb.txt,g1pA_taska.txt,non,non,0.6264769,False
g0pB_taskb.txt,g1pA_taskb.txt,non,heavy,0.8885798,True
g0pB_taskb.txt,g1pA_taskc.txt,non,light,0.746205,True
g0pB_taskb.txt,g1pA_taskd.txt,non,cut,0.6525458,False
g0pB_taskb.txt,g1pA_taske.txt,non,non,0.6697362,False
g0pB_taskb.txt,g1pB_taska.txt,non,non,0.6463125,False
g0pB_taskb.txt,g1pB_taskb.txt,non,non,0.93856823,True
g0pB_taskb.txt,g1pB_taskc.txt,non,heavy,0.77465713,True
g0pB_taskb.txt,g1pB_taskd.txt,non,light,0.63368964,False
g0pB_taskb.txt,g1pB_taske.txt,non,cut,0.69530195,False
g0pB_taskb.txt,g1pD_taska.txt,non,light,0.69579506,False
g0pB_taskb.txt,g1pD_taskb.txt,non,cut,0.8242635,True
g0pB_taskb.txt,g1pD_taskc.txt,non,non,0.6905302,False
g0pB_taskb.txt,g1pD_taskd.txt,non,non,0.60985976,False
g0pB_taskb.txt,g1pD_taske.txt,non,heavy,0.62678766,False
g0pB_taskb.txt,g2pA_taska.txt,non,non,0.6780611,False
g0pB_taskb.txt,g2pA_taskb.txt,non,heavy,0.91377515,True
g0pB_taskb.txt,g2pA_taskc.txt,non,light,0.7448338,True
g0pB_taskb.txt,g2pA_taskd.txt,non,cut,0.56978333,False
g0pB_taskb.txt,g2pA_taske.txt,non,non,0.6132475,False
g0pB_taskb.txt,g2pB_taska.txt,non,non,0.67002916,False
g0pB_taskb.txt,g2pB_taskb.txt,non,non,0.89139926,True
g0pB_taskb.txt,g2pB_taskc.txt,non,heavy,0.7505902,True
g0pB_taskb.txt,g2pB_taskd.txt,non,light,0.6151235,False
g0pB_taskb.txt,g2pB_taske.txt,non,cut,0.6603064,False
g0pB_taskb.txt,g2pC_taska.txt,non,cut,0.67067903,False
g0pB_taskb.txt,g2pC_taskb.txt,non,non,0.9287956,True
g0pB_taskb.txt,g2pC_taskc.txt,non,non,0.693364,False
g0pB_taskb.txt,g2pC_taskd.txt,non,heavy,0.5409063,False
g0pB_taskb.txt,g2pC_taske.txt,non,light,0.6251975,False
g0pB_taskb.txt,g2pE_taska.txt,non,heavy,0.7007709,True
g0pB_taskb.txt,g2pE_taskb.txt,non,light,0.7604011,True
g0pB_taskb.txt,g2pE_taskc.txt,non,cut,0.66656,False
g0pB_taskb.txt,g2pE_taskd.txt,non,non,0.6772962,False
g0pB_taskb.txt,g2pE_taske.txt,non,non,0.6212069,False
g0pB_taskb.txt,g3pA_taska.txt,non,non,0.6627626,False
g0pB_taskb.txt,g3pA_taskb.txt,non,heavy,0.89783174,True
g0pB_taskb.txt,g3pA_taskc.txt,non,light,0.7613728,True
g0pB_taskb.txt,g3pA_taskd.txt,non,cut,0.5991845,False
g0pB_taskb.txt,g3pA_taske.txt,non,non,0.6928202,False
g0pB_taskb.txt,g3pB_taska.txt,non,non,0.6294154,False
g0pB_taskb.txt,g3pB_taskb.txt,non,non,0.86255324,True
g0pB_taskb.txt,g3pB_taskc.txt,non,heavy,0.745123,True
g0pB_taskb.txt,g3pB_taskd.txt,non,light,0.6310653,False
g0pB_taskb.txt,g3pB_taske.txt,non,cut,0.6728802,False
g0pB_taskb.txt,g3pC_taska.txt,non,cut,0.5941785,False
g0pB_taskb.txt,g3pC_taskb.txt,non,non,0.89182484,True
g0pB_taskb.txt,g3pC_taskc.txt,non,non,0.74355626,True
g0pB_taskb.txt,g3pC_taskd.txt,non,heavy,0.53198195,False
g0pB_taskb.txt,g3pC_taske.txt,non,light,0.6757041,False
g0pB_taskb.txt,g4pB_taska.txt,non,non,0.61183846,False
g0pB_taskb.txt,g4pB_taskb.txt,non,non,0.9202937,True
g0pB_taskb.txt,g4pB_taskc.txt,non,heavy,0.7333446,True
g0pB_taskb.txt,g4pB_taskd.txt,non,light,0.569171,False
g0pB_taskb.txt,g4pB_taske.txt,non,cut,0.63861036,False
g0pB_taskb.txt,g4pC_taska.txt,non,cut,0.675337,False
g0pB_taskb.txt,g4pC_taskb.txt,non,non,0.8391949,True
g0pB_taskb.txt,g4pC_taskc.txt,non,non,0.7076965,True
g0pB_taskb.txt,g4pC_taskd.txt,non,heavy,0.591555,False
g0pB_taskb.txt,g4pC_taske.txt,non,light,0.6947388,False
g0pB_taskb.txt,g4pD_taska.txt,non,light,0.6732042,False
g0pB_taskb.txt,g4pD_taskb.txt,non,cut,0.79357123,True
g0pB_taskb.txt,g4pD_taskc.txt,non,non,0.7423768,True
g0pB_taskb.txt,g4pD_taskd.txt,non,non,0.6374701,False
g0pB_taskb.txt,g4pD_taske.txt,non,heavy,0.67215914,False
g0pB_taskb.txt,g4pE_taska.txt,non,heavy,0.6333643,False
g0pB_taskb.txt,g4pE_taskb.txt,non,light,0.8424367,True
g0pB_taskb.txt,g4pE_taskc.txt,non,cut,0.6521609,False
g0pB_taskb.txt,g4pE_taskd.txt,non,non,0.75008196,True
g0pB_taskb.txt,g4pE_taske.txt,non,non,0.7161192,True
g0pB_taskb.txt,orig_taska.txt,non,orig,0.6838472,False
g0pB_taskb.txt,orig_taskb.txt,non,orig,0.9149953,True
g0pB_taskb.txt,orig_taskc.txt,non,orig,0.7523029,True
g0pB_taskb.txt,orig_taskd.txt,non,orig,0.60545826,False
g0pB_taskb.txt,orig_taske.txt,non,orig,0.684789,False
g0pB_taskc.txt,g0pB_taskd.txt,cut,light,0.77233714,True
g0pB_taskc.txt,g0pB_taske.txt,cut,heavy,0.80663073,True
g0pB_taskc.txt,g0pC_taska.txt,cut,heavy,0.751129,True
g0pB_taskc.txt,g0pC_taskb.txt,cut,non,0.74995,True
g0pB_taskc.txt,g0pC_taskc.txt,cut,non,0.90445423,True
g0pB_taskc.txt,g0pC_taskd.txt,cut,cut,0.7614809,True
g0pB_taskc.txt,g0pC_taske.txt,cut,light,0.7827418,True
g0pB_taskc.txt,g0pD_taska.txt,cut,cut,0.77050424,True
g0pB_taskc.txt,g0pD_taskb.txt,cut,light,0.75365853,True
g0pB_taskc.txt,g0pD_taskc.txt,cut,heavy,0.9663853,True
g0pB_taskc.txt,g0pD_taskd.txt,cut,non,0.72060895,True
g0pB_taskc.txt,g0pD_taske.txt,cut,non,0.7362571,True
g0pB_taskc.txt,g0pE_taska.txt,cut,light,0.8031045,True
g0pB_taskc.txt,g0pE_taskb.txt,cut,heavy,0.8079473,True
g0pB_taskc.txt,g0pE_taskc.txt,cut,non,0.85044706,True
g0pB_taskc.txt,g0pE_taskd.txt,cut,non,0.6985228,False
g0pB_taskc.txt,g0pE_taske.txt,cut,cut,0.78078455,True
g0pB_taskc.txt,g1pA_taska.txt,cut,non,0.73496556,True
g0pB_taskc.txt,g1pA_taskb.txt,cut,heavy,0.815233,True
g0pB_taskc.txt,g1pA_taskc.txt,cut,light,0.9635338,True
g0pB_taskc.txt,g1pA_taskd.txt,cut,cut,0.80069345,True
g0pB_taskc.txt,g1pA_taske.txt,cut,non,0.7869812,True
g0pB_taskc.txt,g1pB_taska.txt,cut,non,0.70205694,True
g0pB_taskc.txt,g1pB_taskb.txt,cut,non,0.759856,True
g0pB_taskc.txt,g1pB_taskc.txt,cut,heavy,0.97004056,True
g0pB_taskc.txt,g1pB_taskd.txt,cut,light,0.7579714,True
g0pB_taskc.txt,g1pB_taske.txt,cut,cut,0.8076254,True
g0pB_taskc.txt,g1pD_taska.txt,cut,light,0.7989162,True
g0pB_taskc.txt,g1pD_taskb.txt,cut,cut,0.85319304,True
g0pB_taskc.txt,g1pD_taskc.txt,cut,non,0.90464604,True
g0pB_taskc.txt,g1pD_taskd.txt,cut,non,0.7081822,True
g0pB_taskc.txt,g1pD_taske.txt,cut,heavy,0.72977877,True
g0pB_taskc.txt,g2pA_taska.txt,cut,non,0.7538389,True
g0pB_taskc.txt,g2pA_taskb.txt,cut,heavy,0.79591405,True
g0pB_taskc.txt,g2pA_taskc.txt,cut,light,0.9859084,True
g0pB_taskc.txt,g2pA_taskd.txt,cut,cut,0.6770678,False
g0pB_taskc.txt,g2pA_taske.txt,cut,non,0.77747977,True
g0pB_taskc.txt,g2pB_taska.txt,cut,non,0.75249505,True
g0pB_taskc.txt,g2pB_taskb.txt,cut,non,0.79934037,True
g0pB_taskc.txt,g2pB_taskc.txt,cut,heavy,0.9634236,True
g0pB_taskc.txt,g2pB_taskd.txt,cut,light,0.7730023,True
g0pB_taskc.txt,g2pB_taske.txt,cut,cut,0.78924614,True
g0pB_taskc.txt,g2pC_taska.txt,cut,cut,0.78145295,True
g0pB_taskc.txt,g2pC_taskb.txt,cut,non,0.80365914,True
g0pB_taskc.txt,g2pC_taskc.txt,cut,non,0.93102914,True
g0pB_taskc.txt,g2pC_taskd.txt,cut,heavy,0.686986,False
g0pB_taskc.txt,g2pC_taske.txt,cut,light,0.75606143,True
g0pB_taskc.txt,g2pE_taska.txt,cut,heavy,0.80983365,True
g0pB_taskc.txt,g2pE_taskb.txt,cut,light,0.7760997,True
g0pB_taskc.txt,g2pE_taskc.txt,cut,cut,0.7631042,True
g0pB_taskc.txt,g2pE_taskd.txt,cut,non,0.79521424,True
g0pB_taskc.txt,g2pE_taske.txt,cut,non,0.7647997,True
g0pB_taskc.txt,g3pA_taska.txt,cut,non,0.77385634,True
g0pB_taskc.txt,g3pA_taskb.txt,cut,heavy,0.8148694,True
g0pB_taskc.txt,g3pA_taskc.txt,cut,light,0.9860319,True
g0pB_taskc.txt,g3pA_taskd.txt,cut,cut,0.7680769,True
g0pB_taskc.txt,g3pA_taske.txt,cut,non,0.79765415,True
g0pB_taskc.txt,g3pB_taska.txt,cut,non,0.77627766,True
g0pB_taskc.txt,g3pB_taskb.txt,cut,non,0.8077419,True
g0pB_taskc.txt,g3pB_taskc.txt,cut,heavy,0.9489207,True
g0pB_taskc.txt,g3pB_taskd.txt,cut,light,0.7724217,True
g0pB_taskc.txt,g3pB_taske.txt,cut,cut,0.79838943,True
g0pB_taskc.txt,g3pC_taska.txt,cut,cut,0.6944679,False
g0pB_taskc.txt,g3pC_taskb.txt,cut,non,0.84028405,True
g0pB_taskc.txt,g3pC_taskc.txt,cut,non,0.86268705,True
g0pB_taskc.txt,g3pC_taskd.txt,cut,heavy,0.6870728,False
g0pB_taskc.txt,g3pC_taske.txt,cut,light,0.78467965,True
g0pB_taskc.txt,g4pB_taska.txt,cut,non,0.75550616,True
g0pB_taskc.txt,g4pB_taskb.txt,cut,non,0.7935669,True
g0pB_taskc.txt,g4pB_taskc.txt,cut,heavy,0.966401,True
g0pB_taskc.txt,g4pB_taskd.txt,cut,light,0.7273512,True
g0pB_taskc.txt,g4pB_taske.txt,cut,cut,0.7848506,True
g0pB_taskc.txt,g4pC_taska.txt,cut,cut,0.79799956,True
g0pB_taskc.txt,g4pC_taskb.txt,cut,non,0.80093694,True
g0pB_taskc.txt,g4pC_taskc.txt,cut,non,0.8796982,True
g0pB_taskc.txt,g4pC_taskd.txt,cut,heavy,0.76182765,True
g0pB_taskc.txt,g4pC_taske.txt,cut,light,0.8172466,True
g0pB_taskc.txt,g4pD_taska.txt,cut,light,0.7926132,True
g0pB_taskc.txt,g4pD_taskb.txt,cut,cut,0.8475334,True
g0pB_taskc.txt,g4pD_taskc.txt,cut,non,0.8852354,True
g0pB_taskc.txt,g4pD_taskd.txt,cut,non,0.79862356,True
g0pB_taskc.txt,g4pD_taske.txt,cut,heavy,0.81890625,True
g0pB_taskc.txt,g4pE_taska.txt,cut,heavy,0.7235207,True
g0pB_taskc.txt,g4pE_taskb.txt,cut,light,0.80510736,True
g0pB_taskc.txt,g4pE_taskc.txt,cut,cut,0.92045444,True
g0pB_taskc.txt,g4pE_taskd.txt,cut,non,0.8430866,True
g0pB_taskc.txt,g4pE_taske.txt,cut,non,0.8123157,True
g0pB_taskc.txt,orig_taska.txt,cut,orig,0.8010056,True
g0pB_taskc.txt,orig_taskb.txt,cut,orig,0.82108516,True
g0pB_taskc.txt,orig_taskc.txt,cut,orig,0.9907761,True
g0pB_taskc.txt,orig_taskd.txt,cut,orig,0.77162015,True
g0pB_taskc.txt,orig_taske.txt,cut,orig,0.8174703,True
g0pB_taskd.txt,g0pB_taske.txt,light,heavy,0.74295396,True
g0pB_taskd.txt,g0pC_taska.txt,light,heavy,0.71603143,True
g0pB_taskd.txt,g0pC_taskb.txt,light,non,0.5828783,False
g0pB_taskd.txt,g0pC_taskc.txt,light,non,0.7356872,True
g0pB_taskd.txt,g0pC_taskd.txt,light,cut,0.9036337,True
g0pB_taskd.txt,g0pC_taske.txt,light,light,0.70581895,True
g0pB_taskd.txt,g0pD_taska.txt,light,cut,0.71980536,True
